Id,Brand,Model,Year,FuelType,Engine,Transmission,BodyType,Description,ImageUrl,HorsePower,Color,Mileage,Price
141,Peugeot,PEUGEOT 508 SW,2010,Gasoline,1.2L PureTech 8AT FWD (130 Hp),8-speed automatic,"Wagon (station wagon, estate, combi, touring)","At the beginning of 2023, Peugeot refreshed its flagship model lineup, the 508, for both versions of it, the sedan and the station wagon, also known as the 508 SW.Peugeot was one of the founders of the Stellantis family thanks to its big sales, and the 508 was one of its most important products. That lineup was introduced in 2018, and five years later, in 2023, it received a well-deserved update. But, apart from the exterior improvements, the car also benefited from some additional upgrades on its interior as well.The car's front was heavily reworked and included a new design for the grille with a 3D pattern flanked by the two fang-like LED daytime running lights. In addition, the car sported new, slimmer headlights that were available with Matrix-LED technology. From its profile, the shooting-brake silhouette was enhanced by the raked-forward tailgate and a discrete roof spoiler above the rear windscreen. Last but not least, Peugeot redesigned the taillights, which sported a three-fang signature light pattern.More upgrades were seen on the inside, where a 10"" touchscreen for the infotainment system replaced the older 8"" unit. Even though the car was a family hauler, it was available with high-bolstered bucket seats at the front, depending on the options. At the back, the same split-folding bench was installed.Under the hood, Peugeot launched the vehicle with a choice of turbo-diesel, gasoline, and hybrid powerplants paired with either six-speed manuals or automatics, depending on the options.",https://s1.cdn.autoevolution.com/images/gallery/peugeot-508-sw-2023-7434_10.jpg,130,Red,90296,99387
142,Peugeot,PEUGEOT 308 SW,2008,Gasoline,1.2L PureTech 6MT (110 HP),6-manual speed,"Wagon (station wagon, estate, combi, touring)","Peugeot charged ahead, and three months after it launched the third generation of the 308 hatchback in March 2021, it introduced the SW version as well.First of all, Peugeot said that the SW letters were from Sports Wagon, not from the station wagon. Just by looking at the car's shape, it might be easier to understand why. The French carmaker traded trunk space for looks and created a design that could bring more friends than foes.The design team took its inspiration from the 3008 crossover SUV with a front fascia that featured LED ""fangs."" Its prominent mesh grille looked more aggressive than any of its predecessors, while the LED headlights peeked under the hood line. The SW's profile revealed a cab-rearward design with raked-forward C-pillars and rear windscreen. Its third side window was sloped-down and created the image of a shooting-brake, despite the four doors.The interior looked like its designers didn't communicate with those who shaped the car's exterior. While the 308 featured long, curved lines on the outside, the minimalist dashboard exposed straight lines, hard edges, and F-117 Stealth style surfaces. The steering wheel was unusually low-mounted compared to the instrument cluster. Its instrument cluster featured a TFT display for the instrument panel and a secondary touch-screen for the infotainment screen. Thanks to the increased wheelbase, the 308 SW provided more rear legroom than the hatchback version. Its 40/20/40 split-bench expanded the trunk space from 608 liters (21.5 cu-ft) to 1,634 liters (58 cu-ft).Under the hood, the carmaker promised a choice of gasoline, turbo-diesel, and hybrid systems that could offer up to 225 hp sent to the front wheels via a six-speed manual or an eight-speed automatic.",https://s1.cdn.autoevolution.com/images/gallery/peugeot-308-sw-2021-7132_7.jpg,110,Silver,166881,106719
143,Peugeot,PEUGEOT 308 SW GT,2008,Gasoline,1.6 THP 6MT (205 HP),6-speed manual,"Wagon (station wagon, estate, combi, touring)","The Peugeot 308 SW GT was the top model of the French carmaker compact-segment station wagon and provided more options than its lesser-equipped siblings.It was difficult for Peugeot's design department to upgrade the 2013 model since its customers highly appreciated it. But the carmaker had to improve the car and keep its customers happy. For them, it made a facelifted version in 2017.From the outside, the most noticeable change was on the full-LED headlights, which were standard on the GT trim level. At the front, a wide grille was installed. Its design was continued on the front bumper. On the sides, the bumper featured two large air scoops. The slightly sloped roof over the trunk area and the low loading height were typical for the 308 SW GT and the SW range.Inside, the 308 SW GT featured a better infotainment system with a touch-screen on top of the center console, integrated into the dashboard. Peugeot developed the navigation system together with TomTom, and it featured live traffic information. Its infotainment unit featured a screen-mirroring function for both Android Auto and Apple CarPlay. Apart from its SW sibling, the GT also featured a head-up display. A set of sportier seats provided better side support for the front occupants, while in the back, a 60/40 split-bench expanded the trunk when folded from 556 liters (19.6 cu-ft) up to 1606 liters (56.7 cu-ft).Under the hood, the carmaker installed the most potent powerplant version it had in the parts-bin that could fit inside the engine compartment: a 1.6-liter turbocharged gasoline unit. It paired it with an eight-speed automatic transmission.",https://s1.cdn.autoevolution.com/images/gallery/PEUGEOT-308-SW-GT-6088_4.jpg,205,Blue,138849,59171
144,Peugeot,PEUGEOT 308,2008,Gasoline,1.2L PureTech 8AT Start & Stop (130 HP),8-speed automatic,Hatchback,"Peugeot introduced the third generation of the 308 hatchback in 2021 with a design that carried over elements from its bigger brothers from the crossover segment.The French carmaker was eager to defeat the Golf at its game and tried to attack the segment differently. It was the first Peugeot to sports the refreshed company logo, which showed a lion head instead of the entire feline.With cues inspired from its award-winning bigger brother 3008, the 308 displayed a front fascia with the vertical LED ""fangs"" on the outer side. It's big mesh-grille looked more aggressive than any of its predecessors, while the LED headlights peeked under the hood line. From its sides, its cab-rearward design inspired a rear-wheel-drive vehicle due to its thick C-pillar and curved roofline. Its sculptured side panels and doors formed a complex aerodynamic flow, reducing the drag-resistance factor. At the back, its taillights formed a long smoked line across the tailgate. Despite the downsize and electrification trends on the market, Peugeot installed fake, chromed exhausts under the apron.The interior looked like its designers didn't communicate with those who shaped the car's exterior. While on the outside, the 308 featured long, curved lines, the minimalist dashboard exposed straight lines, hard edges, and F-117 Stealth style surfaces. The steering wheel was unusually low mounted compared to the instrument cluster. Like its bigger brother 3008, the 308 featured a TFT display for the instrument panel and a secondary touch-screen for the infotainment screen. In the back, Peugeot installed a split-folding bench where three passengers could sit comfortably.Under the hood, the carmaker installed a choice of gasoline, turbo-diesel, and hybrid systems that could offer up to 225 hp sent to the front wheels via a six-speed manual or an eight-speed automatic.",https://s1.cdn.autoevolution.com/images/gallery/peugeot-308-2021-7049_21.jpg,130,Grey,56854,68410
145,Peugeot,PEUGEOT 308 5 Doors,2008,Gasoline,1.2L PureTech 5MT (110 HP),5-speed manual,Hatchback,"The second generation of the compact-sized Peugeot 308 was introduced in 2013 and, four years later, a facelift improved the vehicle with new features and a bolder design.The 2017 Peugeot 308 was an improved version of the second generation of the 308. It was difficult to enhance the model since the 308 was the 2014 “Car of the year” in Europe. But still, there were some ways to improve it.From the outside, the most noticeable change was on the headlights, which received the LED daytime running lights that looked like claws, inspired by the brand's logo, the lion. At the front, a wide grille was installed. Its design was continued on the front bumper. On the sides, the bumper featured two large air scoops. The profile remained the same, but with some touches on the bodywork.Inside, the 308 featured a better infotainment system with a touch-screen on top of the center console, integrated into the dashboard. The navigation system was developed together with TomTom and it featured live traffic information. The infotainment unit featured a screen-mirroring function for both Android Auto and Apple CarPlay. The 5-door version offered enough room for five adult passengers. The EMP2 platform allowed more rear legroom for the passengers.Under the hood, the 308 5-doors. Was offered with diesel and gasoline engines. A newly developed 8-speed automatic gearbox was available for specific engines.",https://s1.cdn.autoevolution.com/images/gallery/PEUGEOT-308-5-Doors-6022_2.jpg,110,Silver,31899,71248
146,Renault,RENAULT Espace,1985,Hybrid Gasoline,1.2L E-TECH (130 HP),Unknown,Van,"The Espace reached its sixth generation in the Spring of 2023, and Renault placed its bets on a daring evolution by transforming the beloved European MPV into a crossover-style people carrier.Sharing its CMF-CD platform with the Austral crossover, the new Espace went to the next level and adopted an SUV stance, leaving behind the minivan shape that made it so special on the European market. But the French automaker took all the right steps to create a vehicle that could successfully replace the successful MPV.While the previous generations of the Espace sported an MPV-like bodywork, the sixth generation was different. It featured a distinct engine compartment and a steeper windshield. The car's front fascia showed the specific, C-shaped, LED daytime running lights that surrounded the outer sides of the headlights. A massive grille with eighteen vertical slats and the broad Renault badge in the middle created a potent image for the vehicle. On the lower side of the bumper, the automaker added a secondary grille flanked by a pair of scoops. The profile revealed a set of enlarged rear fenders that made the SUV look muscular.Inside, Renault offered the option for five or seven seats, the latter being in a 2-3-2 configuration. The automaker installed a pair of screens on the dashboard. The one fronting the driver was a landscape-mounted, 12.3"" TFT display, while the one atop the center stack was a 12"" touchscreen mounted vertically. In addition, the automaker offered an option for a 9.3"" head-up display.Among other attractive features of the CMF-CD modular platform was the all-wheel steering system, named 4CONTROL, which helped the car get a tighter turning radius. In addition, it improved handling at higher speeds.",https://s1.cdn.autoevolution.com/images/gallery/renault-espace-2023-7454_32.jpg,130,Grey,166353,38063
147,Renault,RENAULT Megane RS,1996,Gasoline,1.8L Turbo 7AT (300 HP),7-automatic speed dual clutch,Hatchback,"Renault introduced in 2020 the revised version of the Megane RS with a direct injection 1.8 turbo engine that develops 300 hp (220 kW) and 420 Nm of torque on EDC transmission models. The increased power gives better acceleration and, in tight corners, the agility and stability was greatly improved through the Sport 4CONTROL chassis. More, a new RS monitor displays several vehicle parameters in real time.The exterior and interior design are now even sportier, to meet the expectations of the growing number of customers who desire a dynamic look. Like the entire range, the New Megane RS comes with an integrated 9.3-inch screen and the Renault Easy Link multimedia system, as well as the new 10.2-inch TFT digital speedometer. Also, depending on the country, the New Megane RS is equipped with Lane Departure Warning, adaptive speed control (with Stop & Go on the EDC transmission version) and the Active Emergency Braking System. This last one now features an extension of the advanced emergency braking system for city driving and pedestrian detection.It is safe to say that with these specs, the new Renault Megane RS will continue the success story of the family that was born in 2004 with the introduction of its first generation.",https://s1.cdn.autoevolution.com/images/gallery/RENAULT-Megane-RS-6735_3.jpg,300,Blue,88327,99301
148,Renault,RENAULT Megane RS 5 Doors,1996,Gasoline,1.8 6MT (280 HP),6-speed manual,Hatchback,"The Renault Megane RS was a total surprise when it came to the market and hit the hot-hatch segment with a car that could deliver more performance than the iconic VW Golf GTI. The third generation of the Renault Megane RS came in 5-door version and that was a good thing. While it didn't have the sporty look of a three-door hatchback, it had more practicality. It was based on the mass-volume car Renault Megane and shared the same suspension with that. But a Cup chassis was available as an option and that offered stiffer suspension and a limited-slip differential From the outside, it was easy to identify a Megane as an RS version due to its checker-flag like fog-lights in the front bumper. The front fenders featured flared wheel-arches and side scoops to extract the air from the wheel-well. The rear bumper was specific for the RS. It featured a trapezoidal middle exhaust and a diffuser underneath. On top of the tailgate, there was a roof-spoiler to enhance the aerodynamic. Inside, the RS had Alcantara everywhere: on the dashboard, on the bucket-type seats, and on the door panels. Of course, those were offered as an option. Also, an option was the large, portrait type, infotainment touch-screen display. The standard unit was a 7"" in a landscape mode. For the powertrain, there were two options: either a 280 hp version or a more aggressive 300 hp. Both were available with either a 6-speed manual or a 6-speed automatic dual-clutch with paddle shifters behind the steering wheel. For better handling, it featured a four-wheel steering as standard.",https://s1.cdn.autoevolution.com/images/gallery/RENAULT-Megane-RS-5-Doors-6117_4.jpg,280,Red,146063,108234
149,Renault,RENAULT Megane 5 Doors,1996,Gasoline,1.2L TCe 6MT (100 HP),6-speed manual,Hatchback,"Renault unveiled an all new Megane compact hatchback at the 2015 Frankfurt Auto Show, which is longer, lower and better looking than the previous generation.Built on Renault's Common Module Family (CMF) platform, the 2016 Renault Megane hatchback looks sportier and more elegant than ever. Fluid shapes converge with hard angles to create a wide planted stance as well as a more upmarket feeling. New color choices, rims and other exterior enhancements are on the list as well.The interior adopts a cockpit style, with most of the features being clustered around the driver in an enveloping L-shape. The list of features include better fit and finish, new materials, colors, soft-touch panels, Nappa leather trimmings on higher-end models, a full color head-up display, 7-inch color TFT instrument display as well as an 8.8 inch R-Link 2 touchscreen infotainment system, rearview camera, parking assist and more.Mechanically, the car's stance has been altered, being wider, lower and extending the wheelbase. Drivers can also chose between 5 driving modes to best suit their needs by modifying the gas pedal and engine response, as well as the speed of the gershifts on the dual-clutch automatic transmission.",https://s1.cdn.autoevolution.com/images/gallery/RENAULT-Megane-5-Doors-5549_10.jpg,101,Blue,134251,74764
150,Renault,RENAULT Megane GT 5 Doors,1996,Gasoline,1.6 TCe 7AT (205 HP),7-speed automatic (EDC),Hatchback,"Renault unveiled the fourth generation of the Megane in 2015 at the Frankfurt Motor Show and, besides the rest of the range, it also offered a unique trim level named GT.With an increased demand for hot hatches suitable for family duties, the French automaker understood that it had to come up with something different on the market. Thus, it used the experience of its motorsports department and blended it with some knowledge from the rest of the Megane range.At the front, a daytime running light encircled the headlights, giving the car a distinctive personality. But that was not enough for the French carmaker, and it asked the Renault Sport division from Dieppe to improve the five-door hatchback, who created a new front bumper with a sportier look. In addition, they added a lip spoiler at the bottom that reduced the ground effect. Moreover, they added a pair of scoops on the sides for the fog lamps. A roof spoiler adorned the tailgate and improved the airflow at the back of the car. All design elements were functional and weren't there just for a sportier appearance.The interior continued the idea of a sporty vehicle, with high-bolstered bucket seats for the front occupants and a split-folding bench seat at the back wide enough to fit three passengers. On the center stack, Renault added a big R-Link infotainment system. At the same time, on the center console, a special button marked with a flag started to raise questions about the car's character.The drivetrain was different than the rest of the Megane range. A 4-wheel steering system named 4-control was installed, which helped the car get faster around the corners. The Megane GT featured a standard, 6- or 7-speed automatic (dual-clutch) transmission with paddle shifters (depending on the engine).",https://s1.cdn.autoevolution.com/images/gallery/RENAULT-Megane-GT-5-Doors-5550_15.jpg,205,Black,128286,79321
151,Renault,RENAULT Kangoo,1997,Gasoline,1.3L TCE 6MT (100 HP),6-speed manual,Van,"Nicely blending everyday practicality with reduced ownership costs, the Renault Kangoo was one of the best-selling and in Europe.With the first model launched in 1997, the 2020 Kangoo was the third generation, however, it was based on the Kangoo version launched in 2008.Available as a standard-length van or a long-wheelbase van, the latter was equipped with an optional second row of seats.A special model was also offered, a more rugged Kangoo that was good for a bit of mud with a mechanical slip differential, underbody protection and a higher ground clearance.The regular Kangoo was available in two trim levels, the Business and the Business +.For 2020, the Kango was available with a choice of three different engines and even an all-electric motor that developed 60 hp.The van drove well, with a light and responsive steering, however, the ride was rougher than the ones offered by other models on the market.The cabin offered a decent amount of room, the controls were smartly and intuitively placed, however, it was rather a dull cabin, at least without the 7-inch touchscreen that was available with the R-Link multumedia system.While the base model offered a DAB radio, electric windows and a height-adjustable steering wheel, the Business + trim level added air-conditioning, rear-parking sensors, electric folding mirrors, 15-inch alloys and body colored bumpers.",https://s1.cdn.autoevolution.com/images/gallery/renault-kangoo-2020-6975_3.jpg,100,Silver,54619,35948
152,Renault,RENAULT Kangoo 4x4,1997,Gasoline,1.6L 16V 5MT (95 HP),5-Speed manual,Van,"Renault introduced the Kangoo 4x4 in 2001 and was the only vehicle of its kind on the European market, and in 2006 it was refreshed again along with the rest of its 2WD siblings.While Renault refreshed the normal Kangoo range for the 2005 model, the 4x4 version had to wait a little longer. It was more challenging to make it Euro 4 compliant than the rest of the stable. Its higher ground clearance and all-wheel-drive transmission affected its engine emissions. Due to that, the carmaker had to install only the gasoline engine in it.From the outside, the Kangoo 4x4 was taller than its siblings. Its increased ground clearance and black plastic bumpers and side sills made it look different. The carmaker made it mainly for fleet usage at the start, but private customers became very interested in this product. It was affordable, could cope well with some unpaved roads, and still offered a decent fuel efficiency. Its wide windows and dual sliding doors transformed it into one of the best leisure vehicles on the market. It was a crossover, but a 4x4 one.Inside, it shared its interior with the regular 2WD Kangoo. Since its price tag was higher than the rest of the range, the carmaker installed a standard AC unit and three individual seats for the rear passengers. A big glass roof was on the options list, and it was straightforward to transform its cabin into a sleeping tent.Underneath the Kangoo bodywork, Renault installed a Nissan drivetrain carried over from the Qashqai. Its all-wheel-drive system allowed the driver to lock the center differential. The carmaker had to use the 1.6-liter gasoline engine since it could comply with the Euro 4 emissions on the vehicle.",https://s1.cdn.autoevolution.com/images/gallery/RENAULTKangoo4x4-1945_3.jpg,95,Blue,60302,41199
153,Renault,RENAULT Megane Sedan,1996,Gasoline,1.0L TCe 6MT (115 HP),6-speed manual,Unknown,"Designed as a four-door coupe, but with a reasonable price, the Renault Megane sedan received a facelift in 2020 to prepare it for the 2021 pollution norms.The French carmaker introduced the Megane sedan in 2016, and it sold it in more than 200.000 units since then. It was part of the Megane lineup, which also comprised the 3-door, the 5-door, and the station wagon. Starting with January 2021, all new cars registered in the EU had to comply with the Euro 6d regulations.Since they had to work on the engines and four years already passed since the car was introduced to the market, Renault decided to work on a facelifted version. For the 2020 model, the LED technology was integrated into the car's headlights along with the light-strip for the DRL. The front bumper was reshaped as well, and it featured a more aggressive style with fake side-scoops in the apron and a lower grille with four slats. Another change was the addition of two chromed, fake exhausts under the rear bumper.Inside, the driver was welcomed by a completely new 10.2"" digital instrument panel, which integrated the navigation system along with the other dials needed for regular driving. Next to it, Renault installed a 9.3"" multimedia on the center stack system named Easy Link.Renault offered the Megane Sedan with a 1.0-liter turbocharged gasoline engine as a base model for the drivetrain, which offered 115 hp. The top of the line 1.3-liter four-pot provided 140 hp. For the diesel fans, the French carmaker installed a 1.5-liter dCi powerplant that offered 115 hp. All three engines were paired as standard to a 6-speed manual, while the last two could have been mated to a 7-speed automatic (dual-clutch) gearbox.",https://s1.cdn.autoevolution.com/images/gallery/renault-megane-sedan-2020-6967_1.jpg,115,Blue,134552,40404
154,Opel,OPEL Grandland,2017,Gasoline,1.2i 6MT (130 HP),6-manual speed,SUV (Sports Utility Vehicle),"Opel revealed the refreshed 2021, Grandland crossover built on the same platform as its brother Peugeot 3008 and showed a serious visual upgrade.Sometimes, a carmaker manages to unveil a facelift that looks like a wholly new generation but still calls it a refresh since most of its underpinnings are the same as on the non-facelifted version. That's the case with the 2021 Grandland, which jumped from the modest-looking 2017 model to an exciting 2021 model.Since most customers are looking at a car's front fascia when they want to buy one, Opel designers mainly focused on that area. It kept the same 90 degrees LED daytime running lights pattern but with a sharper look. Its 168 LED headlights (84 per lamp) and black front panel mimicked the face of an electric vehicle. A new grille-mounted in the lower side of the bumper took the cooling job, which sported a 3D pattern and a lower lip spoiler. A pair of vertical air-intakes on the sides gave the crossover a sportier look. At the back, Opel designers look like they lost their appetite for changing and installed slightly redesigned taillights with LEDs and placed wide chromed lettering on the tailgate with the ""Grandland"" word.Inside, there was a new dashboard design with two displays. The touch-screen that sat on top of the center was for the infotainment system, while the up to 10"" LCD in front of the driver served as an instrument panel. Like its predecessor, the seats were certified by the ""Aktion Gesunder Rücken e.V."" (campaign for healthy backs) for their ergonomic shape.Under the hood, Opel carried over drivetrains from Peugeot-Citroen. It also featured a hybrid system that used the internal combustion engine to power the front wheels and an electric motor for the rear axle.",https://s1.cdn.autoevolution.com/images/gallery/opel-grandland-2021-7123_4.jpg,130,Grey,134309,86659
155,Opel,OPEL Grandland X,2017,Gasoline,1.2L 6AT (130 HP),6-speed automatic,SUV (Sports Utility Vehicle),"Opel introduced the Grandland X in 2017 as a replacement for the already old Antara SUV, and it built it under the new PSA management.After GM sold Opel and Vauxhall to the French carmaker Peugeot, the new owner started to dictate its cost-cutting measures. One of them was introducing a new SUV based on the same PSA EMP2 platform as the Peugeot 3008/Citroen C5 Aircross. Unlike the Antara, the Grandland X was no longer all-wheel-drive, but since most European customers bought 2WD SUVs, that wasn't a problem. Yet, if they really wished an all-wheel-drive version, Opel introduced, later on, two hybrid versions.Despite sharing more parts with the Peugeot and Citroen, Opel managed to keep its identity. It featured a pair of swept-back headlights that incorporated the LED daytime running lights with a design that resembled the Insignia. Its black grille with a 3D pattern sported a chromed bar with the Opel badge in the middle, while on the sides, the sculptured doors looked similar to those from the Astra. The car's designers made a floating-roof look at the back, with a D-pillar blackened on its upper side.Inside, the Grandland X featured an analog instrument panel with two wide dials on the sides flanking a TFT screen between them and two gauges on above them. Opel installed a touch-screen infotainment system with screen mirroring, Apple CarPlay, and Android auto depending on the trim level and options. The German carmaker designed the front bucket seats, which provided good comfort, while in the back, the split-folding bench could accommodate three people.Under the hood, Peugeot installed a wide engine range between a fuel-efficient, but sluggish, 1.2-liter turbocharged unit. There were also two turbo-diesel versions and two hybrids.",https://s1.cdn.autoevolution.com/images/gallery/OPEL-Grandland-6132_6.jpg,130,Blue,147287,92977
156,Opel,OPEL Astra,1991,Gasoline,6MT (110 HP),6-manual speed,Hatchback,"Opel opened a new chapter in the Astra book with the sixth generation of its compact hatchback in 2021. This time, the car came under new management after Opel joined Stellantis together with its new owners, PSA (Peugeot-Citroen).Gone were the days when GM was the owner of the Opel-Vauxhall brand, and the new management decided to make some changes to cut costs. Thus, the older Astra platform was replaced by Peugeot's EMP2 platform carried over from Peugeot 308. Also, Astra's sixth-generation was the first to feature a plug-in hybrid version.The 2021 Astra shows the new Opel Vizor front fascia, first seen on the Mokka, as the central exterior design element. It follows the Opel Compass idea where the vertical and horizontal axes intersect with the Opel Blitz badge in the middle. On the lower side of the bumper, the carmaker placed a broad grille flanked on the sides by a pair of scoops for the fog lights. The car's profile revealed an angular shape with an up-kick for the C-pillar, with the A- and B-pillars blacked out. At the back, the extended downwards roof-spoiler resembled the one installed on the Astra GSI (F-Generation). In addition, the car featured LED headlights, taillights, and fog lamps, depending on the trim level and options.Inside, the carmaker installed a digital cockpit with a fully-glazed option. The minimalist design of the dashboard and the clean lines of the center console were part of Opel's design philosophy. As the fifth generation, the 2021 Astra featured a pair of AGR-approved seats that offered a comfortable ride and good support for the occupants. In the back, a split-folding bench provided room for three adults.",https://s1.cdn.autoevolution.com/images/gallery/opel-astra-2021-7134_4.jpg,110,Grey,19869,90295
157,Opel,OPEL Astra 5 Doors,1991,Gasoline,1.0L ECOTEC 5MT (105 HP),5-speed manual,Hatchback,"The seventh generation of the Opel Astra was introduced in 2015 at the Frankfurt Motor Show. It featured a newer, sharper design. It was equipped with the latest technologies available at the moment.The Astra was one of the best-known names in Europe, with over 24 million units sold from its previous generations, including the Kadett. It was a huge success due to its very good price/money factor.The Astra K was shorter than its predecessor. Its exterior design was inspired by the 2013 Monza concept-car. The Opel badge in the center of the chrome bar on the grill and the characteristic ‘blade’ raising towards the rear make the new Astra immediately recognizable as a member of the Opel family. A novelty for its car-segment was the full LED matrix headlights, which were offered as an option.The Astra K featured a shorter wheelbase than the one on the Astra J but it offered 35 mm (1.4”) more legroom for the rear seat occupants. The trunk was decent, offering 371 liters (13.1 cu-ft) of space, that could have been extended by folding the rear seats. The infotainment unit was offered as an option, but it could feature an eight-inch touchscreen on the center console.Mechanically and structurally, the 2015 Opel Astra was 200 kg (441 lbs) lighter than the Astra J. It also was stiffer and came with a revised suspension and steering as well as the latest generation engines in the automaker's stable.",https://s1.cdn.autoevolution.com/images/gallery/OPEL-Astra-5-Doors-5447_5.jpg,105,White,111365,118468
158,Opel,OPEL Astra 5 doors,1991,Gasoline,1.2L 12V 5MT (65 HP),5-speed manual,Hatchback,"The second generation of the Opel Astra was released in 1998. Also known as the Opel Astra G, the model was a big step forward compared to the predecessor Astra F.With the new model, Opel addressed the drawbacks present in first generation and got a new range of engines, as well as updated interior materials.Aesthetically, the Astra G featured bigger headlights at the sides of a refreshed, modern grille. The overall look was more aerodynamic than before, with the radiator grille integrated in the profiled hood.Regardless of the car’s color, it still featured black door handles, while other competitors were offering body-colored ones.The interior was nothing flashy, even if the cabin was fitted with good quality materials. The rather dull interior design was simple and not necessarily inviting, but it did the job.There was enough room for five adults but limited for three in the back.The Astra was offered with a choice of diesel and gasoline engines ranged from 75 hp to 147 hp. Most of them were mated to a 5-speed manual, but a 4-speed automatic was available for selected versions.The Astra gained popularity among taxi drivers, given its great dimensions for passenger transport, as well as the low fuel consumption offered.",https://s1.cdn.autoevolution.com/images/gallery/OPELAstra5doors-452_5.jpg,65,Red,114792,112337
159,Opel,OPEL Mokka X,2012,Gasoline,1.4L EcoTec 6MT (120 HP),6-Speed manual,SUV (Sports Utility Vehicle),"In 2012, Opel launched its first subcompact crossover vehicle, the Mokka. Its short consoles and tall appearance made it very well suited for an urban vehicle, easy to park, and to move around. The interior was large enough for five passengers.The Mokka was the shortest crossover SUV. With its length of 4275 mm (168.3 in) and 2555 (100.6 in) wheelbase, the engineers had to work hard to fit five passengers inside. The trunk space was small when the rear bench backseat was up, but with that folded down, it could reach 1372 liters (48.8 cu-ft), which was not bad for a small urban car.In 2016, the Mokka received a mid-life cycle refresh, which added a new Adaptive Forward Lighting (AFL) system with full LED headlights, which replaced the older BiXenon unit. A new set of safety systems were available, with red LEDs that lit up in the event of an imminent crash. The revised exterior brought more appeal to the small crossover.Inside, the 2016 Mokka was updated in terms of refinement and features. The instrument cluster, with two round dials and an LCD between them, and a new infotainment system enhanced the ride to the destination. Its sat-nav and audio system offered a good companion on long journeys.Under the hood, the Mokka was offered with a choice of diesel and gasoline engines which were mated to either a 6-speed manual fitted as standard or a 6-speed auto for selected versions.",https://s1.cdn.autoevolution.com/images/gallery/OPEL-Mokka-X-5890_10.jpg,120,Grey,27373,16969
160,Opel,OPEL Mokka,2012,Gasoline,1.4L Turbo AWD 6MT (140 HP),6-speed manual,SUV (Sports Utility Vehicle),"The 2012 Opel Mokka is the smallest 4x4 vehicle launched by the German carmaker. It is a cross-over, a breed between an Opel Corsa and an Antara, the medium-sized SUV. Its 4.3 meters (14 ft) long places it right in the middle of the sub-compact segment. Its ability to roam through crowded streets and easily park over a curb transformed it into an instant hit. Before its facelift in 2016, Opel succeeded to sell half a million units.Inside the Mokka there is no more room than into a Chevrolet Spark with which it shares the platform. The vehicle is sold in the U.S. under the Buick Encore and Chevrolet Traxx names. In Europe, it stopped its sales as part of the takeover from the French PSA group.Before the 2016 facelift, it has three gasoline and one diesel unit. The standard gearbox was a 5-speed manual and only the 1.4-liter turbo and the 1.7-liter diesel received the 6-speed automatic transmission.For the interior, depending on the trim level, the customers could receive navigation systems, decent infotainment units and even leather seats. Standard, base engines, had only power-windows and air-conditioning. Some versions were available only with 2WD system, for which the rear suspension was a semi-rigid type. But most of the sales were not for the all-wheel-drive systems.",https://s1.cdn.autoevolution.com/images/gallery/OPELMokka-4465_1.jpg,140,Red,24050,37660
161,Opel,OPEL Corsae,1993,Electric,100 KW Li-Ion (136 HP),Unknown,Hatchback,"The German carmaker Opel, now allied with the French group PSA (Peugeot-Citroen), has managed to launch its first electric model: the Corsa-e. The model uses the same technical platform as its sibling, the Peugeot 208-e, with both models having been launched in 2019. The Corsa name has been on the market since 1982 and more than 13.6 million units have been sold since.The power comes from a 100 kW electric motor with 260 Nm (191.8 lb-ft) of torque. Thanks to a 50 kWh battery pack installed in the floor, the total claimed range under WLTP norms is 330 km (205 miles). But Opel insisted that the car shouldn't offer a boring drive so it made it fast enough to bring a smile on electric-cars lovers. The sprint from 0 to 50 kph (31 mph) is obtained in less than three seconds while the 0-100 kph (62 mph) acceleration takes 8.2 seconds.On the outside, the Opel Corsa-e brings full-MatrixLED headlights, an industry first for the small-vehicle category. This means that 8 LEDs on each headlight are changing their light pattern according to information received from a frontal camera.Inside, Opel offers as standard a 7” touchscreen display unit for the multimedia system. As an option, there is a 10” unit available, which includes the Opel Connect telematics system that can be accessed via an app on the smartphone.",https://s1.cdn.autoevolution.com/images/gallery/OPEL-Corsa-e-6580_3.jpg,136,Silver,42876,76386
162,Seat,SEAT Ibiza 5doors,1993,Gasoline,1.0L MPI 5MT (65 HP),5-Speed manual,Hatchback,"SEAT's introduced the fifth generation of the Ibiza at the 2017 Geneva Motor Show on the same platform as the Volkswagen Polo.Luca de Meo, the SEAT's president, tried to improve the Spanish brand image on the market and get more attention from customers looking for a more emotional design vehicle. SEAT was the only brand that featured a Latin-inspired design over a German technical platform.The Ibiza looked like a shrunk SEAT Leon, the compact-segment contender of the Spanish brand from the outside. Its angular headlights, sculptured door-panels, and aggressive look were the main ingredients for the small-segment hatchback. Unlike its predecessors, it was available only as a 5-door version. SEAT dropped the formerly used station-wagons and three-door versions.Inside, the carmaker succeeded in building a roomier cabin, thanks to the increase in front and rear tracks and the wheelbase. The result was more legroom for the rear passengers, which was more than welcome for a small-class vehicle. Its split-folding rear seats could have expanded the 355 liters (12.5 cu-ft) trunk up to 823 liters (29 cu-ft).Under the hood, SEAT installed only Euro 6 engines ranged between 65 hp and 150 hp. Depending on the version, the engineers paired them to a five or six-speed manual transmission. For selected versions, a 7-speed automatic (dual-clutch) gearbox was available as an option.",https://s1.cdn.autoevolution.com/images/gallery/SEAT-Ibiza-5-doors-6350_1.jpg,65,Blue,133043,93952
